GCM,RCM,Edge_Treatment,Landscape_Treatment,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,region
CSIRO-MK3.0,R2,e3,l5,667.4164721,0.221838715,0.195613675,793.0789418,19.68545814,5.663456445,NSW_NAN
CSIRO-MK3.0,R2,e3,l10,628.0348577,0.222029207,0.19575899,777.2845466,19.69773996,5.668276697,NSW_NAN
CSIRO-MK3.0,R2,e3,l15,594.5612814,0.224332963,0.197837705,756.8916016,19.91061915,5.726571455,NSW_NAN
CSIRO-MK3.0,R2,e5,l0,738.5384371,0.22379612,0.197422519,844.4284963,19.87501723,5.712987071,NSW_NAN
CSIRO-MK3.0,R2,e5,l1,712.3615395,0.223824727,0.197447325,845.3158461,19.87739223,5.713710929,NSW_NAN
CSIRO-MK3.0,R2,e5,l2,696.4319026,0.223647765,0.197308689,807.7177465,19.86533916,5.709233046,NSW_NAN
CSIRO-MK3.0,R2,e5,l3,685.9305134,0.223846586,0.197464361,814.536751,19.87886144,5.714264051,NSW_NAN
CSIRO-MK3.0,R2,e5,l5,663.6469864,0.22396514,0.197554984,803.3309082,19.88653758,5.717263983,NSW_NAN
CSIRO-MK3.0,R2,e5,l10,623.4414787,0.224234932,0.197762916,786.8402688,19.90429862,5.724090856,NSW_NAN
CSIRO-MK3.0,R2,e5,l15,590.9183336,0.224905352,0.198312306,764.3558691,19.95441611,5.741055329,NSW_NAN
CSIRO-MK3.0,R2,e10,l0,700.5228102,0.222148341,0.195848722,834.6129226,19.70522573,5.671291299,NSW_NAN
CSIRO-MK3.0,R2,e10,l1,675.2230695,0.222161871,0.195859555,835.6949196,19.70618371,5.671633664,NSW_NAN
CSIRO-MK3.0,R2,e10,l2,659.1189241,0.222112126,0.195821622,797.7068163,19.70297969,5.670374914,NSW_NAN
CSIRO-MK3.0,R2,e10,l3,649.832348,0.222121088,0.19582807,805.1432851,19.70349092,5.670601674,NSW_NAN
CSIRO-MK3.0,R2,e10,l5,628.0397721,0.222161344,0.195858786,793.4126481,19.70608546,5.671620325,NSW_NAN
CSIRO-MK3.0,R2,e10,l10,589.8330338,0.222223529,0.195906137,777.4908578,19.71008012,5.673193876,NSW_NAN
CSIRO-MK3.0,R2,e10,l15,559.8840946,0.224496395,0.197961368,756.6002121,19.92098654,5.730706973,NSW_NAN
CSIRO-MK3.0,R2,e15,l0,682.093981,0.224447002,0.197923896,831.9274833,19.91783932,5.729457113,NSW_NAN
CSIRO-MK3.0,R2,e15,l1,656.5293399,0.224410488,0.197896166,832.9495659,19.91550271,5.728532724,NSW_NAN
CSIRO-MK3.0,R2,e15,l2,640.9560891,0.224380125,0.197873237,794.922308,19.91358214,5.727764844,NSW_NAN
CSIRO-MK3.0,R2,e15,l3,630.3026945,0.224426408,0.197908431,801.8619748,19.91654666,5.728936005,NSW_NAN
CSIRO-MK3.0,R2,e15,l5,610.8251093,0.224427357,0.197908969,790.9551189,19.91657583,5.728960015,NSW_NAN
CSIRO-MK3.0,R2,e15,l10,574.5518108,0.224465996,0.197938285,774.2711457,19.91904448,5.729937759,NSW_NAN
CSIRO-MK3.0,R2,e15,l15,545.8046479,0.225160613,0.198506695,753.5988197,19.97081387,5.747514493,NSW_NAN
CSIRO-MK3.0,R3,e0,l0,806.6712372,0.219253851,0.193493581,862.1031713,19.49070385,5.598048917,NSW_NAN
CSIRO-MK3.0,R3,e0,l1,775.6980657,0.220366,0.194450155,856.7754552,19.58395354,5.626190984,NSW_NAN
CSIRO-MK3.0,R3,e0,l2,757.7762609,0.219687567,0.193831316,813.1567068,19.51987162,5.609023758,NSW_NAN
CSIRO-MK3.0,R3,e0,l3,747.7503726,0.220830202,0.194823607,823.9472935,19.61734626,5.637936815,NSW_NAN
CSIRO-MK3.0,R3,e0,l5,722.8476389,0.221085427,0.195025629,812.6078498,19.63512726,5.644395535,NSW_NAN
CSIRO-MK3.0,R3,e0,l10,683.9062026,0.222496677,0.196224451,802.1730632,19.75020635,5.68010612,NSW_NAN
CSIRO-MK3.0,R3,e0,l15,639.3716516,0.222726617,0.196400759,764.6958362,19.76518556,5.685924569,NSW_NAN
CSIRO-MK3.0,R3,e1,l0,783.7568363,0.224307959,0.197932883,856.7026388,19.93269572,5.725939188,NSW_NAN
CSIRO-MK3.0,R3,e1,l1,756.7140045,0.224029451,0.197713026,857.7667542,19.91344704,5.718891779,NSW_NAN
CSIRO-MK3.0,R3,e1,l2,738.9723135,0.223328404,0.197075582,816.4059975,19.84767024,5.701152313,NSW_NAN
CSIRO-MK3.0,R3,e1,l3,729.654874,0.223565812,0.197262231,824.8319863,19.86394825,5.707159729,NSW_NAN
CSIRO-MK3.0,R3,e1,l5,705.3105439,0.223798334,0.197440754,812.9039107,19.87913625,5.713043539,NSW_NAN
CSIRO-MK3.0,R3,e1,l10,664.1513923,0.225018302,0.198490491,795.2502457,19.98133631,5.743913419,NSW_NAN
CSIRO-MK3.0,R3,e1,l15,625.9814679,0.225023714,0.198490937,771.6599322,19.9810308,5.744050811,NSW_NAN
CSIRO-MK3.0,R3,e2,l0,766.1150929,0.221455289,0.195311612,846.1648073,19.65964177,5.653754585,NSW_NAN
CSIRO-MK3.0,R3,e2,l1,738.1997982,0.221883206,0.195735015,847.7220982,19.70681622,5.664582698,NSW_NAN
CSIRO-MK3.0,R3,e2,l2,724.1441318,0.220945084,0.19490352,806.8574156,19.62336282,5.640844263,NSW_NAN
CSIRO-MK3.0,R3,e2,l3,711.3674493,0.221325875,0.195211062,813.6129104,19.65098769,5.650479873,NSW_NAN
CSIRO-MK3.0,R3,e2,l5,688.7143088,0.221536574,0.195373305,802.8097385,19.6648293,5.655811451,NSW_NAN
CSIRO-MK3.0,R3,e2,l10,648.7738482,0.222739093,0.196409884,786.7202496,19.76592707,5.686239812,NSW_NAN
CSIRO-MK3.0,R3,e2,l15,611.3655329,0.222939794,0.196564663,763.3086531,19.77915305,5.691318841,NSW_NAN
CSIRO-MK3.0,R3,e3,l0,755.2450151,0.222707007,0.196388602,843.8580593,19.7644118,5.68542836,NSW_NAN
CSIRO-MK3.0,R3,e3,l1,728.833389,0.222524247,0.196245964,846.6554667,19.75207011,5.680803748,NSW_NAN
CSIRO-MK3.0,R3,e3,l2,712.5865384,0.22144139,0.195299855,805.2553095,19.65854715,5.653402879,NSW_NAN
CSIRO-MK3.0,R3,e3,l3,703.82834,0.222691791,0.196376691,813.7190097,19.76337552,5.685043755,NSW_NAN
CSIRO-MK3.0,R3,e3,l5,679.8126904,0.222776415,0.1964408,802.1927657,19.76875342,5.687184653,NSW_NAN
CSIRO-MK3.0,R3,e3,l10,639.0329196,0.222965554,0.196585099,786.1517949,19.78094927,5.691970668,NSW_NAN
CSIRO-MK3.0,R3,e3,l15,604.4293699,0.22540656,0.198788492,764.5757862,20.00667831,5.753738446,NSW_NAN
CSIRO-MK3.0,R3,e5,l0,753.2349192,0.224873003,0.198375861,855.6237607,19.97129286,5.740237208,NSW_NAN
CSIRO-MK3.0,R3,e5,l1,726.1327506,0.224901083,0.198400268,856.492358,19.97363408,5.740947727,NSW_NAN
CSIRO-MK3.0,R3,e5,l2,709.6353643,0.224723752,0.198261339,817.0804313,19.96155645,5.736460506,NSW_NAN
CSIRO-MK3.0,R3,e5,l3,698.7919973,0.224923381,0.198417611,824.4196599,19.97513093,5.741511965,NSW_NAN
CSIRO-MK3.0,R3,e5,l5,675.8485475,0.225040705,0.19850728,812.7512027,19.98272723,5.744480325,NSW_NAN
CSIRO-MK3.0,R3,e5,l10,634.2240449,0.225309337,0.198714335,796.0113175,20.00041305,5.751277852,NSW_NAN
CSIRO-MK3.0,R3,e5,l15,600.5616273,0.226018485,0.199295672,772.2299551,20.05346435,5.76922274,NSW_NAN
CSIRO-MK3.0,R3,e10,l0,714.0770933,0.223086059,0.196675862,845.6509852,19.78852101,5.695019951,NSW_NAN
CSIRO-MK3.0,R3,e10,l1,687.9581938,0.223099079,0.19668631,846.723945,19.78944828,5.695349425,NSW_NAN
CSIRO-MK3.0,R3,e10,l2,671.2459267,0.223048772,0.196647931,806.8950699,19.78620588,5.694076444,NSW_NAN
CSIRO-MK3.0,R3,e10,l3,661.7322233,0.223058173,0.196654718,814.8695197,19.78674475,5.694314323,NSW_NAN
CSIRO-MK3.0,R3,e10,l5,639.197795,0.223098183,0.196685233,802.6789852,19.7893224,5.695326749,NSW_NAN
CSIRO-MK3.0,R3,e10,l10,599.6988106,0.223159261,0.196731769,786.5091963,19.79324951,5.696872288,NSW_NAN
CSIRO-MK3.0,R3,e10,l15,568.7411387,0.225569852,0.198912048,764.4169113,20.01703802,5.757870407,NSW_NAN
CSIRO-MK3.0,R3,e15,l0,695.2174469,0.225522655,0.198876239,842.9924973,20.01402897,5.756676126,NSW_NAN
CSIRO-MK3.0,R3,e15,l1,668.7917644,0.225485614,0.198848123,844.0019249,20.01166165,5.755738843,NSW_NAN
CSIRO-MK3.0,R3,e15,l2,652.6382742,0.225454706,0.198824763,804.1545464,20.0097027,5.75495629,NSW_NAN
CSIRO-MK3.0,R3,e15,l3,641.6221246,0.225501305,0.198860204,811.6356251,20.01269026,5.756135898,NSW_NAN
CSIRO-MK3.0,R3,e15,l5,621.578017,0.225501762,0.198860357,800.2336505,20.01268872,5.756147459,NSW_NAN
CSIRO-MK3.0,R3,e15,l10,584.0500247,0.225539541,0.198889042,783.3114779,20.01510056,5.757103416,NSW_NAN
CSIRO-MK3.0,R3,e15,l15,554.2874316,0.226273377,0.199489784,761.3840991,20.06983601,5.775672564,NSW_NAN
ECHAM5,R1,e0,l0,814.4206787,0.218949935,0.193232482,878.8395453,19.46523443,5.590358125,NSW_NAN
ECHAM5,R1,e0,l1,783.4478519,0.220066811,0.194192672,873.3390569,19.5587927,5.618619795,NSW_NAN
ECHAM5,R1,e0,l2,765.6119311,0.219389696,0.193574833,829.3461492,19.49479523,5.601485918,NSW_NAN
ECHAM5,R1,e0,l3,755.1967232,0.220531312,0.194566339,840.1872904,19.59220692,5.630373633,NSW_NAN
ECHAM5,R1,e0,l5,730.2158328,0.220802229,0.194781119,828.2367197,19.61113934,5.637228961,NSW_NAN
ECHAM5,R1,e0,l10,690.9580265,0.222225076,0.195988989,817.7275487,19.72700446,5.673233004,NSW_NAN
ECHAM5,R1,e0,l15,645.5192758,0.222464856,0.19617296,779.702796,19.74264535,5.679300449,NSW_NAN
ECHAM5,R1,e1,l0,791.347367,0.224042876,0.1977045,873.3117337,19.91033513,5.719231032,NSW_NAN
ECHAM5,R1,e1,l1,764.2972289,0.223767303,0.197486874,874.2811037,19.89127222,5.712257874,NSW_NAN
ECHAM5,R1,e1,l2,746.6218686,0.223066414,0.196849522,832.6184281,19.82550309,5.694522409,NSW_NAN
ECHAM5,R1,e1,l3,736.9437311,0.223303224,0.197035741,841.0797616,19.84174272,5.70051471,NSW_NAN
ECHAM5,R1,e1,l5,712.4459549,0.223541932,0.19721905,828.5181975,19.85734217,5.706555029,NSW_NAN
ECHAM5,R1,e1,l10,670.987324,0.224767961,0.19827345,810.8433616,19.95993832,5.737578755,NSW_NAN
ECHAM5,R1,e1,l15,631.9366886,0.224778135,0.198277558,786.7068706,19.95994753,5.737836195,NSW_NAN
ECHAM5,R1,e2,l0,773.4185656,0.22118149,0.195074596,862.7267577,19.6363186,5.64682589,NSW_NAN
ECHAM5,R1,e2,l1,745.4858409,0.221612184,0.195500092,864.1972723,19.68366961,5.657724255,NSW_NAN
ECHAM5,R1,e2,l2,731.5093244,0.220674379,0.194668843,823.0269844,19.60023616,5.633993824,NSW_NAN
ECHAM5,R1,e2,l3,718.3605778,0.221054589,0.19497597,829.8244044,19.62782419,5.64361476,NSW_NAN
ECHAM5,R1,e2,l5,695.5616452,0.221269488,0.195141413,818.3643317,19.6419406,5.649052606,NSW_NAN
ECHAM5,R1,e2,l10,655.3501469,0.222476927,0.196181778,802.2180566,19.74335616,5.679605909,NSW_NAN
ECHAM5,R1,e2,l15,617.1271454,0.222681441,0.19633945,778.3177294,19.75683546,5.684780976,NSW_NAN
ECHAM5,R1,e3,l0,762.3691268,0.222437268,0.19615474,860.2597746,19.7413573,5.678602376,NSW_NAN
ECHAM5,R1,e3,l1,735.9674981,0.222257073,0.196014042,862.9631044,19.72917988,5.67404268,NSW_NAN
ECHAM5,R1,e3,l2,719.7642018,0.221174444,0.195068102,821.2783193,19.63566766,5.646647592,NSW_NAN
ECHAM5,R1,e3,l3,710.6581127,0.222424529,0.196144676,829.8276145,19.74047761,5.678280019,NSW_NAN
ECHAM5,R1,e3,l5,686.5083708,0.222512123,0.196211078,817.6284621,19.74604895,5.680496505,NSW_NAN
ECHAM5,R1,e3,l10,645.4418436,0.222705127,0.196358301,801.5545797,19.7584935,5.68538034,NSW_NAN
ECHAM5,R1,e3,l15,610.0995018,0.225163793,0.198577222,779.5127938,19.98577466,5.747594969,NSW_NAN
ECHAM5,R1,e5,l0,760.2872496,0.224614879,0.198152849,872.1859541,19.94939284,5.733705124,NSW_NAN
ECHAM5,R1,e5,l1,733.1814106,0.224645401,0.198179102,872.9590956,19.95188759,5.73447745,NSW_NAN
ECHAM5,R1,e5,l2,716.7346369,0.224468421,0.198040435,833.2641738,19.93983299,5.729999119,NSW_NAN
ECHAM5,R1,e5,l3,705.5242733,0.22466733,0.198196183,840.633846,19.95335987,5.73503235,NSW_NAN
ECHAM5,R1,e5,l5,682.5028391,0.224788643,0.198288946,828.3022421,19.96122023,5.738102087,NSW_NAN
ECHAM5,R1,e5,l10,640.5793982,0.22506151,0.198499217,811.4980546,19.97917932,5.745006324,NSW_NAN
ECHAM5,R1,e5,l15,606.1475006,0.225779075,0.199087232,787.2000684,20.03282015,5.763164188,NSW_NAN
ECHAM5,R1,e10,l0,720.7057202,0.222825035,0.196448648,862.1616665,19.76603454,5.688414505,NSW_NAN
ECHAM5,R1,e10,l1,694.5959063,0.222839777,0.196460405,863.119682,19.76706621,5.68878755,NSW_NAN
ECHAM5,R1,e10,l2,677.9212251,0.222790261,0.196422626,823.015652,19.76387601,5.687534136,NSW_NAN
ECHAM5,R1,e10,l3,668.071977,0.222799135,0.196429012,831.0450194,19.7643811,5.687759118,NSW_NAN
ECHAM5,R1,e10,l5,645.4151813,0.22284041,0.196460513,818.1872719,19.76704011,5.688803557,NSW_NAN
ECHAM5,R1,e10,l10,605.6608489,0.22290372,0.19650871,801.9704921,19.77110846,5.690405565,NSW_NAN
ECHAM5,R1,e10,l15,573.9685565,0.225329299,0.198702501,779.3670623,19.99627561,5.751782954,NSW_NAN
ECHAM5,R1,e15,l0,701.5219866,0.225274335,0.198660767,859.4170954,19.99277069,5.750392147,NSW_NAN
ECHAM5,R1,e15,l1,675.0816131,0.225238894,0.198633867,860.3307755,19.99050469,5.749494882,NSW_NAN
ECHAM5,R1,e15,l2,659.0082958,0.225208776,0.198611123,820.1785038,19.98859947,5.748733226,NSW_NAN
ECHAM5,R1,e15,l3,647.6390271,0.225255446,0.198646624,827.7295891,19.99158856,5.749914169,NSW_NAN
ECHAM5,R1,e15,l5,627.4597145,0.225257431,0.198647932,815.6809132,19.99168374,5.749964412,NSW_NAN
ECHAM5,R1,e15,l10,589.7306119,0.225297371,0.198678217,798.6612361,19.99423222,5.75097506,NSW_NAN
ECHAM5,R1,e15,l15,559.2792974,0.226036672,0.199283391,776.3136277,20.0493653,5.769682489,NSW_NAN
ECHAM5,R2,e0,l0,814.2023184,0.220169832,0.194304055,886.5855026,19.57248846,5.621226671,NSW_NAN
ECHAM5,R2,e0,l1,782.9246321,0.221283299,0.195261722,880.8507758,19.66583641,5.649402085,NSW_NAN
ECHAM5,R2,e0,l2,764.7391689,0.22060817,0.194645391,837.3188852,19.60196482,5.632318451,NSW_NAN
ECHAM5,R2,e0,l3,754.5378648,0.221749751,0.195636835,848.0041544,19.69936884,5.661205275,NSW_NAN
ECHAM5,R2,e0,l5,729.4179587,0.222026923,0.195856939,836.0280674,19.71880481,5.668218895,NSW_NAN
ECHAM5,R2,e0,l10,689.9150136,0.223452089,0.197066764,825.417465,19.83485262,5.70428163,NSW_NAN
ECHAM5,R2,e0,l15,644.8331778,0.223699671,0.197256798,787.6158867,19.85101242,5.710546489,NSW_NAN
ECHAM5,R2,e1,l0,791.0505089,0.225217755,0.19873357,880.8869389,20.01303415,5.748960434,NSW_NAN
ECHAM5,R2,e1,l1,763.7179613,0.224938439,0.198513113,881.7032304,19.99373481,5.741892569,NSW_NAN
ECHAM5,R2,e1,l2,745.7474485,0.224237743,0.197875915,840.5790556,19.92797796,5.72416155,NSW_NAN
ECHAM5,R2,e1,l3,736.2656534,0.224475116,0.198062548,848.8521684,19.9442529,5.730168525,NSW_NAN
ECHAM5,R2,e1,l5,711.6342345,0.224714579,0.198246504,836.2498655,19.95991222,5.736227963,NSW_NAN
ECHAM5,R2,e1,l10,669.9288978,0.225939291,0.199299965,818.3771337,20.06243468,5.767218341,NSW_NAN
ECHAM5,R2,e1,l15,631.1684221,0.225953963,0.199307505,794.4612112,20.06273559,5.767589608,NSW_NAN
ECHAM5,R2,e2,l0,773.1338161,0.222416762,0.196158664,870.1178362,19.74469949,5.678083491,NSW_NAN
ECHAM5,R2,e2,l1,744.8828423,0.222845031,0.19658236,871.4417705,19.79189697,5.688920496,NSW_NAN
ECHAM5,R2,e2,l2,730.5976692,0.221907068,0.195750973,830.8229606,19.70845278,5.665186063,NSW_NAN
ECHAM5,R2,e2,l3,717.6915811,0.22228756,0.196058315,837.4180157,19.73605923,5.674814114,NSW_NAN
ECHAM5,R2,e2,l5,694.6467831,0.222503056,0.196224251,825.9124011,19.75022016,5.680267522,NSW_NAN
ECHAM5,R2,e2,l10,654.225281,0.22370937,0.197263785,809.6763835,19.85156971,5.710791924,NSW_NAN
ECHAM5,R2,e2,l15,616.3689089,0.223918084,0.197424689,786.0157054,19.86531767,5.716072814,NSW_NAN
ECHAM5,R2,e3,l0,762.0642019,0.223675088,0.197240779,867.6894139,19.84990553,5.709924449,NSW_NAN
ECHAM5,R2,e3,l1,735.3426479,0.223492328,0.197098172,870.2411792,19.83756691,5.705299836,NSW_NAN
ECHAM5,R2,e3,l2,718.8431077,0.222409453,0.196152017,829.1228989,19.74403934,5.677898968,NSW_NAN
ECHAM5,R2,e3,l3,709.9503316,0.223660188,0.197229114,837.5000519,19.84889228,5.709547844,NSW_NAN
ECHAM5,R2,e3,l5,685.5840878,0.223747553,0.197295347,825.2449522,19.85445133,5.711758108,NSW_NAN
ECHAM5,R2,e3,l10,644.3433725,0.223939187,0.197441555,809.0960798,19.86680991,5.716607261,NSW_NAN
ECHAM5,R2,e3,l15,609.3148835,0.226340746,0.199608061,787.2511238,20.08863794,5.777376838,NSW_NAN
ECHAM5,R2,e5,l0,759.9709881,0.225791463,0.199183288,879.72212,20.05221468,5.763477655,NSW_NAN
ECHAM5,R2,e5,l1,732.56328,0.225819331,0.199207541,880.3428748,20.05454055,5.764182839,NSW_NAN
ECHAM5,R2,e5,l2,715.7988886,0.225641736,0.199068412,841.1979397,20.04244756,5.759688949,NSW_NAN
ECHAM5,R2,e5,l3,704.8584832,0.225841436,0.19922473,848.3700654,20.05602511,5.764742186,NSW_NAN
ECHAM5,R2,e5,l5,681.5521154,0.225962714,0.199317508,835.9769054,20.06388701,5.767811036,NSW_NAN
ECHAM5,R2,e5,l10,639.5010418,0.226234456,0.199526963,819.0813112,20.08178161,5.774687261,NSW_NAN
ECHAM5,R2,e5,l15,605.3432511,0.226939053,0.200104037,795.0091185,20.13439078,5.792516544,NSW_NAN
ECHAM5,R2,e10,l0,720.3791627,0.224066545,0.197537534,869.5958015,19.87482687,5.719829951,NSW_NAN
ECHAM5,R2,e10,l1,693.9241005,0.224079196,0.197547736,870.387005,19.87572651,5.720150085,NSW_NAN
ECHAM5,R2,e10,l2,677.0025864,0.224028696,0.197509234,830.8524667,19.8724749,5.718872215,NSW_NAN
ECHAM5,R2,e10,l3,667.3717211,0.224038343,0.197516174,838.6884111,19.87302758,5.719116316,NSW_NAN
ECHAM5,R2,e10,l5,644.4924307,0.22407902,0.197547213,825.7670687,19.87564975,5.720146083,NSW_NAN
ECHAM5,R2,e10,l10,604.5480155,0.224140538,0.197594072,809.468136,19.87960449,5.721702294,NSW_NAN
ECHAM5,R2,e10,l15,573.1075626,0.226507481,0.199734248,787.0436555,20.09921412,5.781595947,NSW_NAN
ECHAM5,R2,e15,l0,701.1348867,0.226454521,0.199694038,866.7850314,20.09583662,5.780255829,NSW_NAN
ECHAM5,R2,e15,l1,674.3551416,0.226417076,0.199665615,867.5441141,20.0934432,5.779308317,NSW_NAN
ECHAM5,R2,e15,l2,657.9982901,0.226385869,0.199642039,827.934482,20.09146429,5.778518652,NSW_NAN
ECHAM5,R2,e15,l3,646.9358097,0.226433699,0.199678418,835.2995266,20.09453014,5.779729385,NSW_NAN
ECHAM5,R2,e15,l5,626.4567058,0.226434964,0.199679172,823.2148688,20.09457927,5.779760954,NSW_NAN
ECHAM5,R2,e15,l10,588.5442658,0.226473375,0.199708334,806.0819227,20.0970341,5.780732918,NSW_NAN
ECHAM5,R2,e15,l15,558.4000861,0.227197687,0.200300997,783.9916862,20.151005,5.799061075,NSW_NAN
ECHAM5,R3,e0,l0,815.5128182,0.22039371,0.194500337,885.1771974,19.59211173,5.626891721,NSW_NAN
ECHAM5,R3,e0,l1,784.0719171,0.221506843,0.195457696,879.4766501,19.68543205,5.655058688,NSW_NAN
ECHAM5,R3,e0,l2,765.7705931,0.220831503,0.194841273,835.6691726,19.62155432,5.637969718,NSW_NAN
ECHAM5,R3,e0,l3,755.5922845,0.221973259,0.195832841,846.4417605,19.71896601,5.666860991,NSW_NAN
ECHAM5,R3,e0,l5,730.3362021,0.22224653,0.196049728,834.5128508,19.73811183,5.673775899,NSW_NAN
ECHAM5,R3,e0,l10,690.6727349,0.223669096,0.197257506,823.8768743,19.85397695,5.709772828,NSW_NAN
ECHAM5,R3,e0,l15,645.5176267,0.223914271,0.197445648,785.9426571,19.86997555,5.715976773,NSW_NAN
ECHAM5,R3,e1,l0,792.2799607,0.225458519,0.198945672,879.5124823,20.03433542,5.755052775,NSW_NAN
ECHAM5,R3,e1,l1,764.8002694,0.225178782,0.198724891,880.3613661,20.01501152,5.747974242,NSW_NAN
ECHAM5,R3,e1,l2,746.7131411,0.224478103,0.198087724,838.9626379,19.94925928,5.730244112,NSW_NAN
ECHAM5,R3,e1,l3,737.2498638,0.224715704,0.198274527,847.3072094,19.96554957,5.736256419,NSW_NAN
ECHAM5,R3,e1,l5,712.513921,0.224953779,0.19845739,834.7578324,19.98111371,5.742280734,NSW_NAN
ECHAM5,R3,e1,l10,670.6405697,0.226176874,0.199509605,816.846632,20.08352563,5.773230204,NSW_NAN
ECHAM5,R3,e1,l15,631.8188405,0.226190387,0.199516252,792.7943801,20.08375285,5.773572124,NSW_NAN
ECHAM5,R3,e2,l0,774.3243104,0.222634262,0.196349807,868.7083195,19.76385758,5.683587139,NSW_NAN
ECHAM5,R3,e2,l1,745.9240244,0.223061968,0.196773025,870.0625066,19.81101362,5.694409919,NSW_NAN
ECHAM5,R3,e2,l2,731.5477067,0.222124075,0.195941715,829.1646471,19.72758017,5.670677262,NSW_NAN
ECHAM5,R3,e2,l3,718.6534343,0.222504655,0.196249104,835.8365583,19.75518816,5.680307539,NSW_NAN
ECHAM5,R3,e2,l5,695.5165111,0.222719184,0.196414316,824.3848617,19.76928922,5.685736044,NSW_NAN
ECHAM5,R3,e2,l10,654.9232292,0.223924234,0.19745285,808.1217564,19.87054972,5.71622888,NSW_NAN
ECHAM5,R3,e2,l15,616.996148,0.224132069,0.197613077,784.317168,19.88424088,5.721487983,NSW_NAN
ECHAM5,R3,e3,l0,763.252846,0.223891656,0.197431152,866.3131231,19.86899761,5.715404532,NSW_NAN
ECHAM5,R3,e3,l1,736.3845518,0.223708492,0.197288238,868.896987,19.85663136,5.710769692,NSW_NAN
ECHAM5,R3,e3,l2,719.7825295,0.22262574,0.196342174,827.4947502,19.76311607,5.683371495,NSW_NAN
ECHAM5,R3,e3,l3,710.9134711,0.223876369,0.19741918,835.9365189,19.86795519,5.715017258,NSW_NAN
ECHAM5,R3,e3,l5,686.4429557,0.223963014,0.197484874,823.7393719,19.87346973,5.717210626,NSW_NAN
ECHAM5,R3,e3,l10,645.0200156,0.224153699,0.197630343,807.5577655,19.88576843,5.722035322,NSW_NAN
ECHAM5,R3,e3,l15,609.929209,0.22657666,0.199816393,785.5841657,20.10961835,5.783346018,NSW_NAN
ECHAM5,R3,e5,l0,761.1458439,0.226031049,0.199394451,878.3570991,20.07343612,5.769539761,NSW_NAN
ECHAM5,R3,e5,l1,733.5845812,0.226058425,0.199418319,879.0104997,20.07573282,5.770232943,NSW_NAN
ECHAM5,R3,e5,l2,716.7187461,0.225880708,0.199279113,839.5858685,20.06362909,5.765735495,NSW_NAN
ECHAM5,R3,e5,l3,705.7862533,0.226080601,0.199435585,846.8329083,20.07721892,5.770793624,NSW_NAN
ECHAM5,R3,e5,l5,682.384014,0.226200895,0.199527594,834.4998514,20.08501787,5.773838016,NSW_NAN
ECHAM5,R3,e5,l10,640.1477094,0.226471653,0.199736295,817.5779947,20.102848,5.780689344,NSW_NAN
ECHAM5,R3,e5,l15,605.9356172,0.227181469,0.20031774,793.367201,20.15586553,5.79865068,NSW_NAN
ECHAM5,R3,e10,l0,721.4380855,0.22428125,0.197726491,868.2158127,19.8937946,5.725262903,NSW_NAN
ECHAM5,R3,e10,l1,694.8463022,0.224293568,0.197736417,869.0456893,19.89467582,5.725574591,NSW_NAN
ECHAM5,R3,e10,l2,677.8174574,0.224242821,0.197697699,829.2253057,19.89140732,5.724290494,NSW_NAN
ECHAM5,R3,e10,l3,668.2107595,0.224252626,0.197704793,837.13414,19.89196768,5.7245386,NSW_NAN
ECHAM5,R3,e10,l5,645.2271002,0.224293041,0.197735632,824.2742756,19.89457449,5.725561252,NSW_NAN
ECHAM5,R3,e10,l10,605.1137098,0.224353961,0.197782029,807.9452702,19.89849239,5.72710279,NSW_NAN
ECHAM5,R3,e10,l15,573.6354609,0.226742903,0.199942226,785.3979527,20.1201669,5.787553123,NSW_NAN
ECHAM5,R3,e15,l0,702.1854357,0.226691841,0.199903446,865.4281431,20.11690761,5.786261022,NSW_NAN
ECHAM5,R3,e15,l1,675.2664041,0.22665408,0.199874777,866.2210203,20.11449423,5.785305509,NSW_NAN
ECHAM5,R3,e15,l2,658.7980012,0.226622574,0.199850986,826.33593,20.11249997,5.784508283,NSW_NAN
ECHAM5,R3,e15,l3,647.7395094,0.226670421,0.199887365,833.7713358,20.11556582,5.785719016,NSW_NAN
ECHAM5,R3,e15,l5,627.1905558,0.22667137,0.199887873,821.7367172,20.11559499,5.785742581,NSW_NAN
ECHAM5,R3,e15,l10,589.1044689,0.226709184,0.199916588,804.5869977,20.11801144,5.786699873,NSW_NAN
ECHAM5,R3,e15,l15,558.9098572,0.227439505,0.200514222,782.3445955,20.17243831,5.805180097,NSW_NAN
MIROC3.2,R1,e0,l0,737.0464981,0.214881831,0.189638109,801.0759173,19.10270438,5.487417906,NSW_NAN
MIROC3.2,R1,e0,l1,710.2084755,0.215988199,0.190590343,796.3312923,19.19559482,5.515413692,NSW_NAN
MIROC3.2,R1,e0,l2,694.9916944,0.21531133,0.189972673,759.4374872,19.13160503,5.498286036,NSW_NAN
MIROC3.2,R1,e0,l3,686.1740389,0.216445022,0.190958224,768.1340762,19.22852237,5.526973222,NSW_NAN
MIROC3.2,R1,e0,l5,664.9496449,0.216695502,0.191156045,759.2874134,19.24588733,5.533311445,NSW_NAN
MIROC3.2,R1,e0,l10,631.7211988,0.218108264,0.19235579,750.013385,19.36102782,5.569060269,NSW_NAN
