region,Edge_Treatment,Landscape_Treatment,X,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,L_Burnt_Actual,E_Burnt_Actual,Scenario,GCM,RCM,GCM_RCM,Fire_area_rel,House_loss_rel,Life_loss_rel,Road_loss_rel,Power_loss_rel,TFI_burnt_rel
ACT,E00,L15,,325.4910514,1.126275741,0.584036799,2060.922798,165.4099875,19.95400143,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.409205293,0.738523391,0.681604044,0.321313543,0.432824528,2.261699628
ACT,E00,L15,,323.2299755,1.11557553,0.580897442,2038.916829,163.2019054,19.8844275,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.406362683,0.731507031,0.677940236,0.317882645,0.42704669,2.253813724
ACT,E00,L15,,327.3458289,1.12614931,0.584530953,2071.929109,165.8618632,20.06021702,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.411537108,0.738440487,0.68218075,0.32302951,0.43400694,2.273738705
ACT,E00,L15,,329.0131859,1.129387687,0.586273892,2082.329698,166.640789,20.14482311,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.413633299,0.740563961,0.684214858,0.324651041,0.436045138,2.283328439
ACT,E00,L15,,328.6274329,1.130577531,0.586398542,2081.153901,166.7365791,20.11561205,,,Future,ECHAM5,R1,ECHAM5_R1,0.413148332,0.741344168,0.684360332,0.324467726,0.43629579,2.280017492
ACT,E00,L15,,331.0252863,1.138131636,0.587656911,2113.821573,168.9335831,20.1539647,,,Future,ECHAM5,R2,ECHAM5_R2,0.416162898,0.746297558,0.68582892,0.329560864,0.44204464,2.284364598
ACT,E00,L15,,338.5361439,1.152431791,0.594028739,2163.359144,172.7335128,20.5313577,,,Future,ECHAM5,R3,ECHAM5_R3,0.425605501,0.755674479,0.693265204,0.337284148,0.451987829,2.32714046
ACT,E00,L15,,308.1982641,1.083818426,0.567591771,1930.530625,154.9759836,19.18069772,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.38746491,0.71068321,0.662411764,0.300984411,0.405522108,2.174049002
ACT,E00,L15,,309.5275297,1.087571543,0.569345964,1939.396662,155.7516998,19.24288925,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.389136055,0.71314421,0.664459007,0.302366694,0.407551907,2.181098143
ACT,E00,L15,,311.5655824,1.090064727,0.570227082,1954.713533,156.7246296,19.34104599,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.391698282,0.714779045,0.665487321,0.30475471,0.41009775,2.192223784
ACT,E01,L00,,806.0438244,1.487575298,0.802986724,6534.318342,386.7214221,9.424370156,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,1.013353203,0.975435334,0.937131015,1.01874994,1.011925092,1.068211534
ACT,E01,L00,,825.3087363,1.514622084,0.817912931,6722.804371,397.3501998,9.518564854,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.037572929,0.993170497,0.954550745,1.048136346,1.039737171,1.078888095
ACT,E01,L00,,837.5440024,1.530250191,0.82806425,6830.788794,403.7571741,9.585519643,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.052955028,1.003418185,0.966397909,1.064971939,1.056502154,1.08647713
ACT,E01,L00,,828.4543509,1.514812485,0.822139631,6716.131499,397.8640453,9.553143266,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.041527576,0.993295347,0.959483543,1.047095994,1.041081739,1.082807408
ACT,E01,L00,,842.2211445,1.533545199,0.832369885,6854.768113,405.5578896,9.619109129,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.058835102,1.005578793,0.971422829,1.068710497,1.061214045,1.090284353
ACT,E01,L00,,846.7472436,1.539040538,0.837108789,6883.726807,407.6611881,9.650253368,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.064525285,1.009182206,0.976953399,1.073225378,1.066717698,1.093814418
ACT,E01,L00,,846.2003528,1.539668242,0.836230365,6889.554303,407.7410605,9.642042186,,,Future,ECHAM5,R1,ECHAM5_R1,1.063837737,1.009593805,0.975928228,1.074133928,1.066926699,1.092883716
ACT,E01,L00,,856.4433998,1.557147516,0.842314792,7042.905063,415.4215125,9.674880158,,,Future,ECHAM5,R2,ECHAM5_R2,1.076715231,1.021055344,0.983029099,1.098042479,1.087023962,1.096605758
ACT,E01,L00,,878.6793568,1.583194052,0.861212988,7215.891039,426.11398,9.804033831,,,Future,ECHAM5,R3,ECHAM5_R3,1.104670136,1.038134621,1.005084365,1.125012308,1.115002697,1.111244767
ACT,E01,L00,,782.6216361,1.456748339,0.783090012,6323.990834,374.1813819,9.295331659,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.983906976,0.955221429,0.913910424,0.985958281,0.979111856,1.053585579
ACT,E01,L00,,786.4680687,1.462196493,0.787062812,6353.011603,376.145536,9.3198832,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.988742687,0.958793902,0.918546907,0.99048284,0.984251413,1.05636839
ACT,E01,L00,,792.8182389,1.469115595,0.79160009,6410.245155,379.3721243,9.352772889,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.996726081,0.963330907,0.923842168,0.999405986,0.992694353,1.060096294
ACT,E01,L01,,694.3181051,1.390154336,0.742314477,5425.616017,306.9678349,15.49004347,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.872892335,0.9115543,0.866323064,0.845894813,0.803235706,1.75572933
ACT,E01,L01,,709.5887622,1.415124397,0.75118334,5562.834578,314.7254806,15.74447466,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.892090509,0.927927709,0.87667353,0.86728823,0.82353496,1.784568003
ACT,E01,L01,,719.698563,1.429637716,0.7567375,5646.848949,319.3076437,15.92194818,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.904800486,0.937444407,0.883155549,0.88038671,0.835525002,1.804683858
ACT,E01,L01,,712.8919604,1.415774651,0.75173336,5566.705013,314.678065,15.83359219,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.896243268,0.928354095,0.877315435,0.867891661,0.823410889,1.794669089
ACT,E01,L01,,724.1046811,1.432766349,0.758313353,5672.629951,320.4315742,16.008143,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.91033983,0.939495919,0.884994659,0.884406164,0.838465965,1.814453667
ACT,E01,L01,,727.8319432,1.438230141,0.760207987,5694.778102,321.747121,16.09189227,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.91502572,0.943078646,0.887205805,0.887859229,0.841908326,1.823946284
ACT,E01,L01,,727.1282242,1.438698226,0.760254221,5696.048726,321.9245989,16.0711861,,,Future,ECHAM5,R1,ECHAM5_R1,0.914141009,0.943385579,0.887259762,0.888057329,0.842372728,1.821599329
ACT,E01,L01,,735.7879424,1.453387293,0.76807602,5823.284296,328.53863,16.14501537,,,Future,ECHAM5,R2,ECHAM5_R2,0.925027952,0.953017519,0.896388245,0.907894323,0.859679512,1.829967557
ACT,E01,L01,,754.239822,1.477985927,0.776824689,5956.859963,335.8069032,16.4911821,,,Future,ECHAM5,R3,ECHAM5_R3,0.948225539,0.969147376,0.906598437,0.928719785,0.878698236,1.869204057
ACT,E01,L01,,674.9980225,1.361482164,0.731133582,5261.540494,297.9441186,15.14917872,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.848603249,0.892753336,0.853274326,0.82031419,0.779623554,1.717093787
ACT,E01,L01,,678.0063025,1.366851522,0.73290191,5281.697298,299.2252398,15.21615861,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.85238524,0.89627414,0.855338065,0.82345679,0.782975835,1.724685667
ACT,E01,L01,,683.5589235,1.372964647,0.735631339,5330.439453,301.6254446,15.30067067,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.85936596,0.900282648,0.858523463,0.831056062,0.789256396,1.734264743
ACT,E01,L02,,583.0789892,1.152811595,0.650635526,4289.529749,260.667538,19.36956734,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.733043221,0.755923525,0.759328533,0.668770321,0.682082779,2.195456555
ACT,E01,L02,,595.6945959,1.176065025,0.661039118,4385.716561,267.2144405,19.70285416,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.748903482,0.771171303,0.771470114,0.683766576,0.699213909,2.233233173
ACT,E01,L02,,604.1030573,1.188508583,0.667167953,4448.855345,271.0553714,19.94393317,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.759474547,0.779330813,0.778622812,0.693610393,0.709264385,2.260558434
ACT,E01,L02,,598.6404729,1.174328308,0.661560886,4396.552874,267.2264407,19.84137258,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.75260702,0.7700325,0.772079047,0.68545604,0.69924531,2.248933636
ACT,E01,L02,,607.821762,1.189453051,0.668351292,4472.857686,271.9686629,20.07377252,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.764149679,0.779950121,0.780003836,0.697352541,0.711654174,2.275275162
ACT,E01,L02,,611.0415349,1.194138508,0.671057672,4491.168954,273.1568974,20.18816345,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.768197557,0.783022477,0.783162334,0.700207407,0.7147634,2.288240879
ACT,E01,L02,,610.4033802,1.195357312,0.67122905,4489.566783,273.2996131,20.15389149,,,Future,ECHAM5,R1,ECHAM5_R1,0.767395273,0.783821673,0.783362342,0.699957616,0.715136841,2.2843563
ACT,E01,L02,,617.0957501,1.208618694,0.676766235,4584.253319,278.3495137,20.24043241,,,Future,ECHAM5,R2,ECHAM5_R2,0.775808878,0.792517448,0.789824551,0.714719967,0.7283508,2.294165339
ACT,E01,L02,,632.5863302,1.228951821,0.687121545,4685.194664,284.5792984,20.71943056,,,Future,ECHAM5,R3,ECHAM5_R3,0.795283538,0.80585032,0.801909785,0.730457491,0.744652135,2.348457704
ACT,E01,L02,,566.9983722,1.127896094,0.638240479,4165.226662,253.1142296,18.9101446,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.712826771,0.739585892,0.74486281,0.649390524,0.66231821,2.143382978
ACT,E01,L02,,569.5941534,1.133012798,0.640916928,4180.561804,254.2744447,18.9979233,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.716090171,0.742941025,0.747986378,0.651781389,0.665354118,2.153332313
ACT,E01,L02,,574.1255765,1.137306256,0.643031914,4218.062991,256.1883161,19.11909266,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.721787047,0.745756339,0.750454687,0.657628109,0.670362102,2.167066335
ACT,E01,L03,,518.1571354,1.257437416,0.69675567,3607.319822,215.0043424,20.42296802,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.651423877,0.824528941,0.813153355,0.562408603,0.562596941,2.314854959
ACT,E01,L03,,529.1731589,1.279883486,0.705292433,3681.972482,220.2225258,20.76286794,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.665273152,0.839247316,0.823116241,0.574047521,0.576251242,2.353381143
ACT,E01,L03,,536.6812937,1.293212412,0.710971535,3732.321584,223.3407621,21.00514846,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.674712332,0.847987381,0.829744075,0.581897329,0.584410659,2.380842591
ACT,E01,L03,,532.2683626,1.28180654,0.707240668,3692.518079,220.4167348,20.8913114,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.669164423,0.840508304,0.825389941,0.57569166,0.576759424,2.367939653
ACT,E01,L03,,540.1997397,1.296613527,0.713169121,3752.300074,224.1762179,21.13565315,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.6791357,0.850217566,0.832308782,0.585012127,0.586596777,2.395634732
ACT,E01,L03,,543.2664073,1.302229942,0.715688812,3767.626035,225.1981677,21.24051782,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.682991095,0.853900371,0.835249404,0.587401561,0.58927089,2.407520688
ACT,E01,L03,,542.5595856,1.302274432,0.715326921,3765.78952,225.2566882,21.20837533,,,Future,ECHAM5,R1,ECHAM5_R1,0.682102483,0.853929544,0.834827057,0.587115235,0.589424019,2.403877476
ACT,E01,L03,,547.6489573,1.312125903,0.719667331,3842.655566,229.0105642,21.32422012,,,Future,ECHAM5,R2,ECHAM5_R2,0.688500809,0.860389367,0.839892561,0.599099236,0.599246701,2.417007981
ACT,E01,L03,,561.770994,1.335955004,0.729885143,3922.341594,234.1977098,21.80052406,,,Future,ECHAM5,R3,ECHAM5_R3,0.706254944,0.876014624,0.851817327,0.611522894,0.612819786,2.47099497
ACT,E01,L03,,503.8063174,1.231298667,0.685543317,3507.269681,208.8951397,19.96566603,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.633382119,0.807389198,0.800067903,0.546810025,0.54661113,2.26302176
ACT,E01,L03,,506.2412092,1.236618998,0.687708774,3519.929733,209.8615448,20.0445898,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.63644325,0.810877854,0.802595114,0.548783823,0.5491399,2.271967427
ACT,E01,L03,,510.209395,1.241944506,0.690258282,3549.567904,211.4113116,20.17622857,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.641432028,0.814369905,0.805570534,0.55340464,0.553195139,2.286888112
ACT,E01,L05,,440.0514269,1.114152214,0.6057548,2838.978431,198.2115675,23.1143419,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.553229874,0.730573732,0.706950182,0.442618335,0.518655671,2.619910531
ACT,E01,L05,,448.8526258,1.132088861,0.612354508,2900.709612,203.0610799,23.5314655,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.564294685,0.74233518,0.714652415,0.452242696,0.531345279,2.667189684
ACT,E01,L05,,454.9915833,1.141603791,0.616469207,2941.503082,205.9378703,23.80928758,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.572012544,0.748574325,0.719454502,0.458602708,0.538872911,2.698679613
ACT,E01,L05,,451.7938699,1.130964191,0.613608216,2909.760627,203.312062,23.65207001,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.567992399,0.741597709,0.716115563,0.453653818,0.532002018,2.680859683
ACT,E01,L05,,458.0610527,1.142353126,0.617668137,2956.81652,206.7041016,23.93617559,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.575871461,0.74906568,0.720853721,0.46099019,0.540877891,2.713061819
ACT,E01,L05,,460.7164408,1.146099994,0.61983652,2970.81702,207.721555,24.0597186,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.579209799,0.751522583,0.723384347,0.463172974,0.543540238,2.727064885
ACT,E01,L05,,460.0140652,1.14698145,0.61968085,2969.377231,207.7605723,24.03281126,,,Future,ECHAM5,R1,ECHAM5_R1,0.578326776,0.752100573,0.723202671,0.4629485,0.543642333,2.724015054
ACT,E01,L05,,463.3440851,1.155402412,0.621221335,3022.323902,210.6978001,24.14249153,,,Future,ECHAM5,R2,ECHAM5_R2,0.582513256,0.75762238,0.725000505,0.471203289,0.55132811,2.736446838
ACT,E01,L05,,475.1860943,1.171552529,0.628943326,3089.4088,215.6477238,24.68962864,,,Future,ECHAM5,R3,ECHAM5_R3,0.597400955,0.768212361,0.734012506,0.481662335,0.564280462,2.798462459
ACT,E01,L05,,428.3583707,1.095288665,0.59756559,2758.113792,192.6064695,22.58878554,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.538529437,0.718204494,0.69739291,0.430010923,0.503988939,2.560340994
ACT,E01,L05,,430.4275231,1.099340149,0.599563336,2770.068646,193.5670196,22.68895518,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.541130763,0.72086114,0.699724392,0.431874775,0.506502389,2.571694789
ACT,E01,L05,,433.634081,1.102483247,0.600865026,2792.083127,194.9228475,22.82438774,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.545162027,0.722922138,0.701243538,0.435307,0.510050153,2.587045483
ACT,E01,L10,,358.9488005,0.97376291,0.483687804,2261.312588,169.6828405,22.27506339,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.451268164,0.638517425,0.56449108,0.352555836,0.444005204,2.524781947
ACT,E01,L10,,366.2080142,0.994296734,0.492659992,2313.352827,173.8438732,22.62831019,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.460394402,0.651981898,0.574962131,0.360669305,0.454893283,2.564820942
ACT,E01,L10,,371.1442574,1.006104431,0.497880214,2346.889381,176.2865359,22.86498093,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.466600215,0.659724461,0.581054426,0.365897909,0.461284943,2.591646545
ACT,E01,L10,,368.4004417,0.996217685,0.493831826,2320.526387,174.0443245,22.73855735,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.463150708,0.653241507,0.576329728,0.361787717,0.4554178,2.57731698
ACT,E01,L10,,373.4684794,1.008833972,0.49912939,2358.847396,176.9115355,22.97576347,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.469522213,0.66151428,0.582512286,0.367762254,0.462920365,2.604203266
ACT,E01,L10,,375.6209914,1.014380251,0.501832422,2370.911746,177.7959574,23.08478017,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.472228337,0.665151095,0.585666877,0.369643178,0.465234612,2.616559837
ACT,E01,L10,,375.1199214,1.01442211,0.501773561,2369.897982,177.8364389,23.05973037,,,Future,ECHAM5,R1,ECHAM5_R1,0.471598395,0.665178543,0.585598183,0.369485125,0.465340539,2.61372055
ACT,E01,L10,,377.6251955,1.018683108,0.502628689,2407.90912,180.1587613,23.12907392,,,Future,ECHAM5,R2,ECHAM5_R2,0.47474801,0.667972572,0.586596166,0.37541135,0.471417306,2.621580341
ACT,E01,L10,,387.1661833,1.041162235,0.51283224,2464.77438,184.4112214,23.60326302,,,Future,ECHAM5,R3,ECHAM5_R3,0.486742879,0.682712622,0.598504288,0.384277077,0.482544621,2.675327622
ACT,E01,L10,,349.5480679,0.950907714,0.473542396,2195.326902,164.9349139,21.82873239,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.439449622,0.623530778,0.552650813,0.342268165,0.431581413,2.474192262
ACT,E01,L10,,351.2696704,0.956220332,0.476108592,2205.837839,165.7765672,21.91670476,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.44161401,0.627014377,0.55564571,0.3439069,0.433783748,2.484163549
ACT,E01,L10,,353.7534463,0.960239165,0.477664643,2223.069292,166.8943439,22.02991165,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.444736598,0.629649613,0.557461709,0.346593415,0.436708609,2.496995059
ACT,E01,L15,,313.8742941,1.021534757,0.568787788,1971.303044,158.4352196,20.21650502,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.394600779,0.66984246,0.663807584,0.307341141,0.414573812,2.291453273
ACT,E01,L15,,319.6435371,1.038175362,0.575437853,2015.856722,162.2784586,20.4813183,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.401853835,0.680754065,0.671568587,0.314287399,0.424630328,2.321468711
ACT,E01,L15,,323.6155532,1.046967745,0.578557931,2044.766695,164.5139203,20.67368462,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.406847429,0.686519421,0.675209894,0.318794683,0.430479809,2.3432726
ACT,E01,L15,,321.4208374,1.037387311,0.574222882,2022.403471,162.4299037,20.60227834,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.404088246,0.680237323,0.670150647,0.315308087,0.425026611,2.335179008
ACT,E01,L15,,325.5292741,1.047740716,0.578017583,2055.447363,165.0497028,20.78549558,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.409253347,0.687026275,0.674579278,0.320459881,0.431881779,2.355945888
ACT,E01,L15,,327.2186082,1.051344634,0.57942638,2065.727265,165.8739812,20.87659819,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.411377167,0.689389442,0.676223424,0.322062596,0.434038649,2.366271974
ACT,E01,L15,,326.8047369,1.052088692,0.580044046,2064.705354,165.9246316,20.84542628,,,Future,ECHAM5,R1,ECHAM5_R1,0.41085685,0.689877337,0.676944275,0.321903272,0.434171185,2.362738773
ACT,E01,L15,,329.1451226,1.058400324,0.582486113,2097.534561,168.0022232,20.8768225,,,Future,ECHAM5,R2,ECHAM5_R2,0.413799169,0.69401601,0.679794305,0.327021595,0.439607571,2.366297399
ACT,E01,L15,,336.7300826,1.073854071,0.587573516,2146.71306,171.8934844,21.27686615,,,Future,ECHAM5,R3,ECHAM5_R3,0.423334932,0.704149367,0.685731593,0.334688897,0.449789746,2.411640614
ACT,E01,L15,,306.2919409,1.004269469,0.562395331,1914.572626,154.0805992,19.85873822,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.385068293,0.658521237,0.656347224,0.298496438,0.403179177,2.250901956
ACT,E01,L15,,307.6258142,1.008116312,0.564121,1923.412949,154.8751346,19.92608893,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.38674523,0.661043695,0.658361178,0.299874711,0.405258219,2.258535867
ACT,E01,L15,,309.688861,1.010931123,0.564547926,1938.587434,155.8639406,20.027571,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.389338879,0.662889427,0.658859425,0.302240529,0.407845605,2.27003842
ACT,E02,L00,,808.200946,1.430779095,0.825669537,6524.990028,390.1634028,9.775677681,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,1.016065123,0.938192834,0.963603143,1.017295585,1.020931644,1.10803072
ACT,E02,L00,,827.1561072,1.454994167,0.838262369,6713.290865,400.8811012,9.876181252,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,1.039895432,0.954071181,0.978299692,1.046653118,1.0489764,1.119422365
ACT,E02,L00,,839.278858,1.468660143,0.846082048,6821.485709,407.3691643,9.948365486,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,1.055136078,0.963032257,0.9874257,1.063521517,1.065953567,1.127604135
ACT,E02,L00,,830.4198998,1.454039181,0.839517847,6707.515522,401.4767546,9.915432452,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,1.043998651,0.953444976,0.979764906,1.045752698,1.050535033,1.123871318
ACT,E02,L00,,844.032636,1.470861983,0.848159202,6845.97947,409.2028844,9.985783008,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,1.061112497,0.964476051,0.989849857,1.06734028,1.07075182,1.131845249
ACT,E02,L00,,848.5065748,1.475450339,0.851459054,6875.270444,411.3904082,10.01972791,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,1.066737105,0.967484736,0.993700971,1.071906966,1.076475863,1.135692756
ACT,E02,L00,,847.9108772,1.476368635,0.85144604,6880.825345,411.4533792,10.01022525,,,Future,ECHAM5,R1,ECHAM5_R1,1.065988198,0.968086882,0.993685783,1.072773018,1.076640638,1.134615671
ACT,E02,L00,,858.093689,1.493769139,0.859453344,7033.127617,419.091768,10.04218602,,,Future,ECHAM5,R2,ECHAM5_R2,1.078789964,0.97949677,1.003030761,1.0965181,1.096627835,1.138238286
ACT,E02,L00,,880.1516265,1.515634393,0.872539955,7206.947977,429.9408997,10.18292518,,,Future,ECHAM5,R3,ECHAM5_R3,1.106521064,0.99383429,1.018303577,1.123618017,1.12501651,1.15419046
ACT,E02,L00,,785.0111662,1.403534778,0.809881489,6314.299444,377.4354043,9.637022781,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.986911078,0.920328145,0.945177597,0.98444732,0.987626582,1.092314788
ACT,E02,L00,,788.7776078,1.408303393,0.812990603,6343.491335,379.4745393,9.663470469,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.991646225,0.923455029,0.948806109,0.988998558,0.99296234,1.095312519
ACT,E02,L00,,795.1444912,1.414189949,0.816144642,6400.823752,382.6911107,9.699232711,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.999650631,0.927314971,0.952487051,0.997937118,1.001379069,1.099366014
ACT,E02,L01,,696.3941888,1.281499987,0.689296726,5408.319055,308.0890866,15.88543554,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.875502374,0.84030729,0.804448344,0.843198085,0.80616966,1.800545308
ACT,E02,L01,,711.6634184,1.305625791,0.696556594,5545.837503,315.8925971,16.14397438,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.894698753,0.856127102,0.812921022,0.864638257,0.826588927,1.829849566
ACT,E02,L01,,721.6986974,1.318835519,0.70050607,5630.313438,320.4869338,16.32601419,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.907315043,0.864789007,0.817530284,0.877808698,0.838610823,1.85048299
ACT,E02,L01,,714.7938574,1.304188371,0.695260086,5550.908758,315.8098898,16.23939486,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.898634321,0.855184555,0.811407923,0.865428904,0.826372509,1.840665064
ACT,E02,L01,,725.9807103,1.320254432,0.700560701,5656.707526,321.575966,16.41639093,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.912698362,0.865719419,0.817594041,0.881923737,0.841460469,1.860726802
ACT,E02,L01,,729.6547061,1.325088848,0.701637454,5679.507314,322.9086339,16.50362554,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.917317286,0.86888945,0.818850673,0.885478397,0.84494763,1.870614467
ACT,E02,L01,,729.0052264,1.326218822,0.702233902,5680.441549,323.1012992,16.48115911,,,Future,ECHAM5,R1,ECHAM5_R1,0.916500765,0.869630399,0.819546762,0.885624052,0.845451773,1.868067994
